unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
"B000CL1GB4:good_to_your_feet!:r._stear_""shihtzumommy""",B000CL1GB4,Crocs Cayman Clog - Men's: Apparel,apparel,3 of 3,5.0,Good to your Feet!,"January 7, 2007","R. Stear ""ShihTzuMommy""",St Louis,"I love my Cayman Crocs. My sister swore by these shoes, but I wasn't convinced because they are a little different looking. I liked the bright colors I saw some people wearing at the beach this summer, but I'm practical and they can only go with so many things. 
I ended up purchasing a navy pair because they go with just about anything. I'm not at all disappointed. They really don't look bad paired with casual outfits. 
I wish they could make the soles of all shoes out of this stuff though because it's amazing. It's not so much that you slip them on and say ""wow this feels great"" ... for me it was more so that after activities (marathon shopping trips for example) my feet weren't sore or tired when my regular shoes would have had them ready to quit. I think they are great ... even with the ""different"" look ... though I do wish they'd come up with a more stylish pair at some point"
"B000LRCLP4:superfreak:mitch_gibson_""master_of_tools""",B000LRCLP4,Leg Avenue Seamless Fishnet High Neck Halter Bodystocking: Apparel,apparel,,5.0,Superfreak,"March 19, 2007","Mitch Gibson ""Master of Tools""",Oklahoma City,"Spectacular item.  Wears well on a fine woman.  My wife is short, and this item fit fine, especially since most one-size-fits-all lingerie is built too tall"
B00099D3C4:great_gift:mr._stephen_a._epley,B00099D3C4,6-Piece Grow With Me Value Pack!: Apparel,apparel,0 of 1,5.0,Great Gift,"February 17, 2007",Mr. Stephen A. Epley,,Thank you for this Great Gift for a baby shower States away that you made helpful and she loves i
B0002U39M4:good_synthetic_wicking_sock:p._kuhl,B0002U39M4,"Gold Toe Men's Acrylic Crew Athletic Sock, 6-Pack: Apparel",apparel,,5.0,Good synthetic wicking sock,"April 22, 2007",P. Kuhl,,"These go on real easy, and come off real easy.  They feel like a regular cotton sock except that they wick sweat away.  I'm ordering more"
"B0002U39M4:socks_for_son:b._moss_""charitybsm""",B0002U39M4,"Gold Toe Men's Acrylic Crew Athletic Sock, 6-Pack: Apparel",apparel,8 of 8,5.0,Socks for Son,"July 12, 2005","B. Moss ""charitybsm""","Boise, ID","I searched the Internet for a particular type of sock that my son likes, but discovered they were no longer manufactured.  So I went to Amazon to see what they offered and decided to try the Gold Toe.  The price was excellent and my son likes them very much.  (He's very finicky about some things and it was a real ""if"" to try something new)... I'm so happy that Amazon offered them and at a price that meant it would not be a huge loss if they didn't work out.  My son has looked at the price of this sock at some of the department stores nearby & discovered that the Amazon price is very good; so now we know where to go when he needs some more.  Thank you, Amazon"
B0006G5JC2:great_guys_to_do_business_with:d._gamble,B0006G5JC2,Prewashed Retro Paratrooper Cargo Shorts. Authentic Military Style. Vintage Looking BDU style with 6 Pockets.: Apparel,apparel,,5.0,Great guys to do business with,"November 5, 2006",D. Gamble,Singapore,The shorts were everything I wanted. The service was 5 star and my husband wears these short all the time. I bought him all the colours available
B000G2KOM6:your_child_won't_take_these_shoes_off:m.rebook,B000G2KOM6,Children's Crocs Kids Cayman: Apparel,apparel,,5.0,Your child won't take these shoes off,"April 20, 2007",M.Rebook,"whereintheworld, USA","My child slept with these shoes on the first night he got it.  I allowed it because he has not worn it outside.  Of course, he wore it the following day to school, rode his bike with it and just took it off at the end of the day.  

Very comfortable and cute shoes.  I might get a pair for myself"
B0000AER0J:cool_shoes!!!!:nimrod,B0000AER0J,Adidas Superstar 2 Sneaker: Apparel,apparel,2 of 5,4.0,Cool Shoes!!!!,"December 23, 2004",nimrod,,"I own 2 pairs ...They are classy and go with everything,but the only minus point is that they are a bit heavy...but you eventually get the hang of it"
"B000AZGD7Y:good,_quality_build--comfortable:d._mcbride",B000AZGD7Y,Clarks Men's Strait: Apparel,apparel,,5.0,"good, quality build--comfortable","January 11, 2007",D. McBride,"Moline, IL United States","These shoes exceeded my expectations, in that they are very lightweight.  The soles are made of some kind of stiff foam instead of solid rubber.  Time will tell how it wears compared to rubber, but the shoes are noticeably lighter than the last pair I owned.   They look good, they are very comfortable--very little, if any, break-in time.  If you like the look, it's a safe buy--you won't be disappointed with the build and feel"
B00064VJP0:bargain_leather_bag:p._carlson,B00064VJP0,Embassy Patched Leather Travel Tote Bag: Apparel,apparel,19 of 19,4.0,Bargain Leather Bag,"September 23, 2005",P. Carlson,"Gaithersburg, MD USA","So far I have been very satisfied with this bag. For the price I really can't complain. It has enough different sections, places for pens, a divider, pouches in front and other nice touches that makes it a pleasure to use. 

I'm curious about the durability; how the leather will hold up and if the zippers will last. 

I use it to hold 2 1"" notebooks, a textbook, a portfolio, a book, a calculator and my pda. This is about maximum capacity. I should note that the notebooks and portfolio just do fit inside the sections.

The handle ontop is cozy, the over the shoulder strap should be wider. 

Overall, I am happy with the purchase, and hope that it lasts"
B00025FROW:used_for_football:pc_guru,B00025FROW,"Midweight Solid-Color Tube-sock, ADULT size in 18 colors: Apparel",apparel,,5.0,Used for Football,"March 21, 2007",PC Guru,,My son used these socks as part of his football uniform.  He said they were comfortable and I was happy that they withstood the abuse week after week.  The didn't run or snag like some other lighter weight socks
"B000FNPX9A:very_cute,_but_runs_a_bit_small:s._d._hughes_""sdhughes""",B000FNPX9A,American Apparel KIDS Baby Rib Cap Sleeve Raglan Tee: Apparel,apparel,,4.0,"Very cute, but runs a bit small","November 12, 2006","S. D. Hughes ""sdhughes""",United States,"This shirt is very cute, but you may want to order it in a larger size than what your child normally would wear. My child normally wears a 24 month. I ordered the size 2, and it's much tighter and shorter than her other tops"
B0002V9SCS:arrow_short_sleeve_broadcloth_shirts:mike__in_akron,B0002V9SCS,Arrow Short Sleeve Broadcloth Solid Dress Shirt- Point Collar: Apparel,apparel,0 of 1,5.0,arrow short sleeve broadcloth shirts,"July 28, 2006",Mike  in Akron,,shirts are what I had expected and the service was grea
B000IVMIBA:love_these_shoes:sharp_eye,B000IVMIBA,Easy Spirit Women's Responde Sandal: Apparel,apparel,,5.0,love these shoes,"April 14, 2007",Sharp Eye,"atlanta, ga",I am very pleased with these shoes. They are very comfortable and look great as well. 
"B0002PD2HG:i'm_used_to_walmart_clearance_rack_stuff....:p._horbatt_""phorbatt""",B0002PD2HG,Intimo Men's Luxury Silk/Wool Robe: Apparel,apparel,2 of 2,5.0,I'm used to Walmart Clearance rack stuff....,"September 25, 2006","P. Horbatt ""PHorbatt""","Indianapolis, IN United States","It's only been the last 7 years or so that I've enjoyed wearing a robe around the house, I admit I used to be walking around in my underwear when I woke up in the morning!  All of my previous robes were typically off the clearance racks, and mostly some kind of inexpensive terrycloth.

I bought this becuase my last robe is falling apart.  I have to say that although I hesitated to spend 100 bucks on a robe, when it got here and I wore it for a couple days, I really like it.

I bought the Large Black robe; I'm 6ft, about 200lbs, a little heavy around the middle, and the robe fits pretty well.  The arms are baggy and the sleeves are long enough to touch the back of my hand just after the wrist.  The length extends to just about the bottom of my calf muscle in my legs.  It ""flows"" nice too, when I walk, not like the heavier terrycloth robe.  And the silk lining makes me feel ""rich""!

Overall, I like it"
B000H8H9PO:great_for_kids_play:b._law,B000H8H9PO,Hermione Granger Wand: Apparel,apparel,,4.0,Great for Kids Play,"January 9, 2007",B. Law,Florida,"The wand is sturdy, full-sized and nicely designed, even if made of plastic.  The kids wanted their wands so they could play ""Harry Potter"", so this was much more appropriate than the beautiful but more fragile and very expensive collectors versions available"
B0000AKVQA:the_awesomest_shirt_ever!!!:,B0000AKVQA,Monty Python Killer Rabbit - Adult: Apparel,apparel,,5.0,THE AWESOMEST SHIRT EVER!!!,"June 19, 2006",,,"This is cute, funny, and it's not uncomforable! I think it rocks! I love this movie...I even call my pet rabbit the rabbit with those big pointy teeth"
B000EEV8ZS:pitbull_poly_tank_top:ted_g._kunz,B000EEV8ZS,Poly Tank Top by Pitbull Clothing: Apparel,apparel,,4.0,Pitbull Poly Tank Top,"April 10, 2007",Ted G. Kunz,"Cedar Rapids, Iowa","The overall quality of the garment is excellent.  The fabric is of very good quality, as is the stitching.  The sizing is also accurate.  However, the tank top I received was NOT the one I had ordered, but a substitute!  Thus, four stars, not 5.  In the future I will specify that a substitution will not be acceptable"
"B0002TW2DW:awesome_sox-never_fall_down-a+++++++:melinda_steichen_""mom_of_5_&_navy_seabee_wife""",B0002TW2DW,Gold Toe Men's Cotton Over the Calf Athletic Sock 3-Pack: Apparel,apparel,,5.0,AWESOME SOX-NEVER fall down-A+++++++,"March 8, 2007","Melinda Steichen ""Mom of 5 & Navy Seabee Wife""",Northern Illinois,These SOX are the BEST my husband has ever used. He has asked for me to buy more and he has thrown all his other over the calf sox into the trash. He has been in construction for almost 30 yrs and has never been happy w/any sox I have found for him until now. These make him VERY HAPPY!! Thank You
B0002TW2DW:socks_that_stay_up:d._warkentin,B0002TW2DW,Gold Toe Men's Cotton Over the Calf Athletic Sock 3-Pack: Apparel,apparel,1 of 1,5.0,Socks That Stay Up,"January 11, 2007",D. Warkentin,"McLoud, OK","My husband really likes these socks because they do not slide down his legs below the tops of his work boots.  I also like the fact you can buy them in black and Amazon had a fantastic price on them.  I don't know the wearability of the socks since I just got them for my husband for Christmas.  I bought these same socks in white locally some time ago and they seem to be wearing okay - no holes in the toes, yet!  Overall, I think the socks are great. "
B0002TW2DW:socks_that_stay_up!:moviegoer,B0002TW2DW,Gold Toe Men's Cotton Over the Calf Athletic Sock 3-Pack: Apparel,apparel,6 of 6,5.0,Socks That Stay Up!,"February 25, 2006",moviegoer,"Austell, GA USA","These socks are really comfortable and they really stay up! All other brands of over-the-calf socks that I have tried won't stay over-the calf. Within a few hours, other socks are sitting on my shins. I have worn pairs of the Gold Toe Over the Calf Athletic Sock for up to 24 hours and the most they slid down my leg was about an inch. Great socks"
B00009ZT0M:maidenform_one_fabulous_fit_strapless_bra:linda_l._mattos,B00009ZT0M,Maidenform One Fabulous Fit Strapless Bra: Apparel,apparel,4 of 4,5.0,Maidenform One Fabulous Fit Strapless Bra,"September 23, 2005",Linda L. Mattos,Massachusetts,This is absolutely the most comfortable and flattering bra I have even owned.  Have thrown out all my regular bras and only wear this one now.  The fit is unbelievable
B0002C9KDY:betula_sandal:ricky_bobby,B0002C9KDY,Betula Licensed by Birkenstock Black Suede 2 Strap Sandal: Apparel,apparel,0 of 1,5.0,Betula sandal,"August 15, 2006",ricky bobby,,This sandle is very comfortable and attractive.  I would recommend it to anyone looking for this type of sandle
"B0002C9KDY:a_bit_narrow_for_my_feet:stephen_richardson_""cherryyak""",B0002C9KDY,Betula Licensed by Birkenstock Black Suede 2 Strap Sandal: Apparel,apparel,1 of 1,4.0,A bit narrow for my feet,"February 20, 2006","Stephen Richardson ""CherryYak""","Arlington, TX USA",Birkenstocks are a great thing for my diabetic feet.  I found this particular model to be a bit narrow to my liking
"B000JH0W6Q:travalon_luggage_scale:v._allwardt_""shopper""",B000JH0W6Q,Travelon Travel Accessories 75lb. Luggage Scale: Apparel,apparel,2 of 2,5.0,Travalon Luggage Scale,"January 9, 2007","V. Allwardt ""shopper""",Nor. Calif. USA,"This little scale can pay for itself many times over, and grants peace of mind as you approach check in.  I purchased two, one for my Australian friend who always overpacks and has to pay at the gate for overweight luggage.  It is more accurate than bathroom scales.  If you are by yourself, hold it in front of a mirror. "
B000JH0W6Q:caught_my_eye_in_the_store_window:kee-ling,B000JH0W6Q,Travelon Travel Accessories 75lb. Luggage Scale: Apparel,apparel,6 of 6,4.0,Caught my eye in the store window,"January 2, 2007",Kee-ling,"Mililani, HI United States","Was shopping at the mall.  This item caught my husband's eye in the window.  We went into the store to inquire more of what it was and it's uses.  We actually bought one for ourselves.  It came in handy when we went on a trip to the mainland (going and returning home).  Especially since the airlines are quite strict with the luggage weight.  I was quite worried our bags would be in excess weight with all the shopping we did but it wasn't.

We foud that to use the scale is compact enough for it to be placed in one of the luggages.  It's a two-man operation.  My husband would lift the luggage/bag, then I would look at the scale quickly"
B000ARJO5U:fits_my_narrow_feet_-_trendy_yet_comfortable_walking_shoe:squeezeinfitness,B000ARJO5U,Skechers USA Women's Sightsee Mary Jane: Apparel,apparel,6 of 6,5.0,Fits my narrow feet - trendy yet comfortable walking shoe,"February 22, 2006",SqueezeInFitness,,"I tried this shoe at Shoe Carnival today. It was on sale for $49.99. Needless to say, I bought it right away at Amazon since it was $39.99! It fit me really well, I walked around the store and the strap stayed fastened, it was comfortable all around. I really like the mesh material at the toe area. I'm hoping this would mean that my toes will be well ventilated during warmer summer months! This is a very comfortable trendy shoe that is a good option for those wanting to look hip while wearing something comfortable to include more walking steps in their work day. It's also a great shoe for those not wanting to expose their toes wearing sandals but want them to breathe."
"B000072XFJ:good_merchandize_but_bad_service:maria_zavala_""mjl""",B000072XFJ,JanSport Super Break: Apparel,apparel,,4.0,Good merchandize but bad service,"November 10, 2006","Maria Zavala ""MJL""",USA,"The item was what I expected however, It took them weeks to have the item shipped. I sent over emails to follow up and they never responded. Bad customer service."
B000I5ZWGE:the_best_bibs_ever!:k._smith,B000I5ZWGE,Bumkins SuperBibÂ® 3 Pack: Apparel,apparel,,5.0,The best bibs ever!,"December 18, 2006",K. Smith,the west,"We needed some plastic coated bibs once we started solids and started with those super stiff plastic ones from Babies R Us.  The stiff bibs were great for keeping her clothes dry when she would keep her bib off of her high chair.  We've got a Svan high chair (the best!) that has a pretty small opening for the kid's torso, so a stiff bib that you are constantly stuffing in there is such a pain.  Also, when cleaning, if you got the back (fabric) side of the bib wet, the bib would be cold and wet for hours.  The bumkins bibs can be washed thorougly with soap and water in the sink and then hung up.  They will be totally dry by the next meal!  They are so soft that our daugher doesn't mind wearing them.  They do not get in the way and stay nicely tucked (assuming our daughter doesn't pull the bib up to look for ""bib goodies"" in the pocket).  We bought 2 sets and could easily use more.  They can also be washed in the washing machine (no dryer but they air dry super fast)"
"B0002UMZ3S:woodland_&_desert_digital_bdu's:charles_l._pearlman_""desert_fox""",B0002UMZ3S,Woodland Digital Camo 4 Pocket BDU Shirt / Jacket: Apparel,apparel,0 of 1,4.0,Woodland & Desert Digital BDU's,"September 30, 2006","Charles L. Pearlman ""Desert Fox""","Palm Springs, CA",See my review for the Desert Digital.  I own both the woodland and the desert BDU's
"B00009AK5H:good_prooduct,_inadequate_description:sonja_reinhardt",B00009AK5H,Playtex Thank Goodnes It Fits Stretch WireFree Bra - 4406: Apparel,apparel,,4.0,"good prooduct, inadequate description","March 17, 2007",Sonja Reinhardt,,"Bra was more padded than I thought when ordering.  Descriptions of products are not adequate.
thanks, though...love shopping on Amazo"
B00009AK5H:the_best_bra_available_for_the_small_woman:helen_mccloud,B00009AK5H,Playtex Thank Goodnes It Fits Stretch WireFree Bra - 4406: Apparel,apparel,2 of 2,5.0,The best bra available for the small woman,"February 6, 2007",Helen McCloud,Maryland USA,"This bra fits, is comfortable, and invisible under T-shirts. I hope they keep making it forever"
B00009AK5H:excellent_bra!:m._greener,B00009AK5H,Playtex Thank Goodnes It Fits Stretch WireFree Bra - 4406: Apparel,apparel,6 of 6,5.0,Excellent Bra!,"June 27, 2006",M. Greener,,"This bra is great for those of us with smaller busts.  It's the only bra I'll wear under my t-shirts now because it doesn't show the outline through the shirt like every other padded bra I've found.  It VERY comfortable.  The only downside is that mine did lose it's form (it's not as tight fitting as it used to be) a little bit faster than some other bras.  But, it's absolutely worth buying a replacement.  I just hope they never stop making this bra"
B000AI7V9U:great_case:scott_e._coleman,B000AI7V9U,Case Logic Large Digital Camera Case: Apparel,apparel,,4.0,Great Case,"January 9, 2007",Scott E. Coleman,"Houston, TX",This is a nice case if you are looking for something compact.  I have a Kodak Easy Share digital camera and it fits perfect inside.  The case has a nice size front pouch and 2 side pouches for easy storage
B000AI7V9U:perfect_size_for_canon_powershot_s2_is:s._meads,B000AI7V9U,Case Logic Large Digital Camera Case: Apparel,apparel,9 of 9,5.0,Perfect SIZE for Canon Powershot S2 IS,"May 8, 2006",S. Meads,"Clearfield, UT","I purchased 2 other bags before finding this one.  It is awesome.  The Canon S2 IS is a hard camera to find a case for that isn't way too tight or super big.  I wanted a bag for my camera and the original accessories that came with it.  This bag fits it all perfectly!!  It isn't too small or too big.  The camera fits perfectly without squishing it in the main compartment and has a little bit of room left for the usb cord or whatever else you want to put in there.  I wouldn't recomend this bag if you are looking for a bag to hold additional lenses is, it isn't big enough for that"
B000FL1FB2:backpack_for_my_college_student:sonyia_l._coppedge,B000FL1FB2,JanSport Big Student Pack: Apparel,apparel,1 of 2,5.0,Backpack for my college student,"February 27, 2007",Sonyia L. Coppedge,"st. louis, Mo United States",My son loves the backback and the spacious room for he has for all the engineering books he needs for class
"B0006TOZT2:best_briefs:barkboy_""barkboy""",B0006TOZT2,2xist Sport Brief 3112: Apparel,apparel,,5.0,Best Briefs,"April 4, 2007","Barkboy ""Barkboy""","Atlanta, GA","This is the best style and fit of underwear that I have ever owned. I have been buying this style for almost 7 years now. It gives me the support and freedom that I need in physical activity and the comfort I desire in everyday wear. Plus, it provides you with a nice lift and profile. 

Note, beware ordering through Freshpair. My order took 1 month from them"
B00065I9ZM:great_checkbook_cover:marlou_r._vogelsang,B00065I9ZM,Basic Leather Checkbook Cover: Apparel,apparel,,5.0,great checkbook cover,"January 31, 2007",Marlou R. Vogelsang,,I love it. It is just what I wanted. Great deal and smooth transaction. Thanks
"B00065I9ZM:nice,_inexpensive_checkbook_cover:kid_at_heart",B00065I9ZM,Basic Leather Checkbook Cover: Apparel,apparel,3 of 3,4.0,"Nice, inexpensive checkbook cover","August 31, 2006",kid at heart,"Plymouth, MI USA","I was looking for a durable checkbook cover that would last for years, yet wasn't going to take years to pay for!  (HA! HA!)  This is a nice checkbook cover for the money.  My only complaint is that it needs to have a ""tab"" to keep your check register open to the page you are working on.  However, it does have a ""loop"" to keep a pen inside, you should desire to do so.  All in all, a good buy"
B000IBKZE2:great_boot:stuart_c._harris,B000IBKZE2,Columbia Sportswear Men's Razor Ridge Mid II Hiking Boot: Apparel,apparel,,5.0,Great Boot,"January 9, 2007",Stuart C. Harris,,"Bought this boot for varying terrain and temperature conditions.  It is stable, comfortable, provides good traction, and is warm without being sweaty. I would strongly recommend this boot."
"B0002COCS2:wonderful_company:jadders_""jadders""",B0002COCS2,Hanes Her Way - Toddler Girls 6-Pack Panties-Asst White & Colors - TP30AS: Apparel,apparel,,5.0,Wonderful Company,"January 3, 2007","Jadders ""Jadders""","Colorado Springs, CO USA",speedy delivery  product  as  stated   would buy from them agai
B0002TV29W:sounds_silly:c._c._pick,B0002TV29W,"Gold Toe Men's Canterbury Over the Calf Dress Sock, 3-Pack: Apparel",apparel,2 of 2,5.0,Sounds Silly,"January 28, 2007",C. C. Pick,"Atlanta, GA USA","Best sock in performance that I have ever tried.  I buy them in bulk and have never been dissappointed.  No sagging, no defects.  The only reason I toss them is that they fade to gray after a long life of use.

One of the few products that once you try them you never have to worry about this item in your wardrobe again.  If they ever stopped making them, I would buy a 100 pairs just to know I would have them for my liftime.  

There...I actually wrote a review on socks!"
"B0007OPIM4:great:e._lamb_""fair_reviewer""",B0007OPIM4,Fabric Waist Pack Many Colors!: Apparel,apparel,,5.0,Great,"April 8, 2007","E. Lamb ""Fair reviewer""","San Diego, Ca","I bought this product online about a week ago and it is exactly as described.
And to the reviewer who backpacks: If your that hardcore of a backpacker, you might want to consider spending more than $6 on a fanny pack. Seriously, lighten up and review the product, not tell your life story"
"B0007RIXDW:amazing_style_and_comfort!:lia_l._rupp_""lia""",B0007RIXDW,Life Stride Women's Claire Pump: Apparel,apparel,1 of 1,5.0,Amazing style AND comfort!,"January 23, 2007","Lia L. Rupp ""Lia""","Indianapolis, IN   USA","This shoe transcended all my expectations...the style, color, and fit were all everything I hoped for and more!!!  All this plus a modest price!!"
"B000H0WNX0:dressed-up,_feminine_courduroy_shirt:target_shopper",B000H0WNX0,Live A Little Women's Fray Edge Embroidery Shirt: Apparel,apparel,2 of 2,4.0,"Dressed-up, Feminine Courduroy Shirt","January 18, 2007",Target Shopper,Connecticut,"This shirt is a dressier than the usual shirt jacket or big shirt.  It is unlined, has a bit of stretch for comfort, and is just slightly fitted to prevent that big blob shapelessness of some other courduroy shirts. I think it runs true to size and matches the color on-screen. I bought this as a gift for a friend who likes the comfort of big shirts in the winter, and maybe she can have that comfort even at work with this shirt. It was almost thirteen dollars then, but I have seen it for less than ten which would be a really good deal"
B000CF65JI:great_boots!:jerry_paxton,B000CF65JI,Mack Billy Steel Toe Work Boots &#45; Black: Apparel,apparel,,5.0,Great boots!,"January 19, 2007",Jerry Paxton,"Southern CA,  United States","I have owned a pair of these boots for three years now and they are still going strong. I work in construction and find these to comfortable boots whether I am on site, at home, out on the town, etc. These are really incredibly made considering their 40 dollar price tag"
B0002V2ZDM:perfect:patricia_a._gillman-smith,B0002V2ZDM,Hue Women's Flat Knit Knee Sock: Apparel,apparel,2 of 2,5.0,Perfect,"March 26, 2007",Patricia A. GILLMAN-SMITH,,These are just what I was looking for in a knee sock.. Perfect weight and never slip but aren't too tight at the top either
B0002V2ZDM:almost_the_perfect_sock:theresa_annie,B0002V2ZDM,Hue Women's Flat Knit Knee Sock: Apparel,apparel,4 of 4,4.0,Almost the Perfect Sock,"January 3, 2007",Theresa Annie,"Detroit, MI","My daughter's school requires that they where white knee highs with their uniform.  I had an awful time searching the net to find any until I came across these.  They are very soft and comfortable.  My daughter only wants these types of socks from now on.  But from a Mom's point of view they are hard to keep white.  Even with soaking in bleach I can't get out any of the foot wear and tear discoloring.  Other than that, they're great"
"B0002V2ZDM:sock_it_to_me:mary_""seashore""",B0002V2ZDM,Hue Women's Flat Knit Knee Sock: Apparel,apparel,4 of 4,5.0,Sock it to me,"November 30, 2006","Mary ""Seashore""","New London, Ct.","These socks are wonderful.  Just the right weight, very comfortable and warm.
Don't fade after washing, etc. etc.   I purchased 6 pair two months ago and have purchased 6 more"
"B0002V2ZDM:best_trouser_socks_for_plus_size_women:laura_chase_""laura_chase""",B0002V2ZDM,Hue Women's Flat Knit Knee Sock: Apparel,apparel,7 of 7,5.0,best trouser socks for plus size women,"March 11, 2006","Laura Chase ""Laura Chase""","Nashua,NH",I purchased these socks from a large department store in Chicago and fell in love with them and wanted to get rid of every other pair of trouser socks I had. It took me months of online searching through all major department stores to find them and then as a last resort I went to Amazon and found them in a second. I have already bought 8 pairs and will probably order another dozen and get rid of all the poorly made and uncomfortable socks I have in my drawer. I am hooked on Hue Plus size and it is so easy through Amazon.
"B000FIY7Q0:very_nice_belt....hard_to_find:p._wiggins_""1_shopper""",B000FIY7Q0,Canterbury - Casual Fabric Belts w/ Leather Trim: Apparel,apparel,,5.0,Very nice belt....hard to find,"January 9, 2007","P. Wiggins ""1 shopper""",Virginia,The belt is high qualilty and was a good value for the price.  Very satisfied
B000CFERYS:great:maria_r._rues,B000CFERYS,adidas Women's a3 Sequence Cushion Running Shoe: Apparel,apparel,,5.0,great,"January 14, 2007",Maria R. Rues,,I where these shoes all the time. They are really comfortable to run in
B000CFERYS:good_running_shoes:reviewing_rita,B000CFERYS,adidas Women's a3 Sequence Cushion Running Shoe: Apparel,apparel,,4.0,good running shoes,"January 3, 2007",Reviewing Rita,USA,"I like the look of the shoes and the shiny parts are easy to clean, although the cloth parts are difficult to keep clean. I have a high arch and they seem to support well so I would say over all they were a good choice"
B000CFERYS:good_shoe_for_the_price:g._arnold,B000CFERYS,adidas Women's a3 Sequence Cushion Running Shoe: Apparel,apparel,,4.0,Good shoe for the price,"November 9, 2006",G. Arnold,IL,"Shoe pretty true to size, good shoe for the money.  I buy Nike Shox often and decided to try these for the price.  Not as cushy as a Nike Shox but also half the cost or less! For the price it is a comfy shoe and I would recommend it if you have wider feet and or don't want to send $90.00 and up for Shox"
"B0002OQGAC:i_would_highly_recommed_these...very_nice!:jan_""janca""",B0002OQGAC,Intimo Men's Classic Silk Pajamas: Apparel,apparel,4 of 4,5.0,I would highly recommed these...very nice!,"August 12, 2006","Jan ""janca""",USA,"I was concerned that these silk PJ's would be really thin and on the cheap side. But to my surprise, they are much thicker then I thought they would be and feel like they will hold up rather well.  

My husband did NOT expect these and is quite pleased with them.  I am back tonight to order another pair in a different color now that I know they are worth the money I paid for them. Plus the fit was perfect.  I noticed others here said their large was to big so get a smaller size...and another person said the opposite.  (That confused me when I went to buy.) So I just went with my husbands normal size which is a XXL and it was absolutely perfect!  :)  My husband loves the feel of them and said this is by far is nicest pair of PJ's ever.  

The size is perfect, color bright & looks like it will hold up after many washings. Seams looked like quality sewing unlike some I have bought in the past.  I can't find anything I don't like about these.  

I need to get another pair here FAST before he wears these out. lol  Anyone thinking of buying these I can't help but think you will be quite pleased to say the least. 

Ja"
"B000EXW1QO:finally,_a_shoe_i_can_wear_all_day_long:m._mccullough_""mdmccullough2""",B000EXW1QO,Rockport Men's World Tour Elite Encounter Walking Shoe: Apparel,apparel,4 of 4,5.0,"Finally, a shoe I can wear all day long","February 18, 2007","M. Mccullough ""mdmccullough2""",Midwest,"I've had foot problems this past year. Shoes that I had worn comfortably for years, including other Rockports, Ecco, New Balance, Avia, Reebock, Asics, etc..., were suddenly uncomfortable and painful to wear all day long.

These Rockports are great. I'm finally NOT in a hurry to get home and get into my slides. I was to the point that I'd pay $300 or better for a comfortable pair of shoes. This shoe is well worth the money"
B000MOXYS4:just_like_my_father's:bill_shell,B000MOXYS4,Fruit of the Loom 3-Pack Basic Brief 7601: Apparel,apparel,1 of 1,5.0,Just like my father's,"February 1, 2007",Bill Shell,,"I highly recomend Fruit of the Loom mens briefs. Not only I did grow up wearing their brand, but my father and his father before him all wore these briefs. If somethings not broke why fix it"
"B0007QCRXA:very_nice:c._azevedo_""bicho""",B0007QCRXA,JanSport Wasabi Metro Daypack: Apparel,apparel,13 of 14,5.0,Very nice,"September 13, 2005","C. Azevedo ""Bicho""",Michigan,"Backpack is light when empty, yet strong to curry the load of books to school. Side pocket for bottle very handy. Top pocket for CD player or small easy to reach items such as keys, very helpful and practical. I like the base of the backpack being dark color so  it doesn't look dirty from use"
"B0007NZWW6:cloud_nine:l.smith_""l""",B0007NZWW6,DKNY Tailored Cotton Modal Day Bra: Apparel,apparel,,4.0,cloud nine,"March 27, 2007","L.Smith ""L""",,"I love these bras so much! They are so comfortable, any other bra I wear now feels weird. The only thing i noticed was the lacy edging started bubbling after about two months of washing and drying, otherwise their my very favorite bras"
"B000GZ6VIE:great_buy:linda_christie_""omahawriter""",B000GZ6VIE,"Long Sleeve Bodysuit, Pants & Socks: Apparel",apparel,1 of 1,5.0,Great buy,"December 8, 2006","Linda Christie ""omahawriter""",Nebraska USA,I was very pleasantly surprised by the quality of the items I ordered -- as well as receiving a 10% discount coupon for my next order. Thanks
B000LHMNVQ:women's_under_armour_tech_tee_:tiffany,B000LHMNVQ,Under Armour Heat Gear Tech Tee Womens: Apparel,apparel,,4.0,Women's Under Armour Tech Tee ,"March 18, 2007",Tiffany,"Santa Cruz, CA United States","This tee-shirt is my first Under Armour purchase, and I took a chance by ordering it without ever trying on any Under Armour before.  I'm not dissatisfied, but it isn't my favorite tee-shirt.  On the positive side:  the weight of the fabric is good for exercising, especially for the gym, and it would be a good single layer for outside/warm temperatures.   The fit is pretty good (I am average sized and wear sizes 8-10); I don't like really tight clothing and this shirt is loose enough to be comfortable but fitted enough so that it doesn't look like I'm wearing a bag.  On the negative side: I am a little short-waisted, and the shirt is long for me and bunches at the top of my hips, which I don't like but accept.  Also, the vee-neck is not a very strong vee (pictures of this shirt are true in that respect).  A lot of technical tees are like this -- designed more for function than for style maybe -- and vee-necks are essentially a crew x vee hybrid.  I prefer a true vee-neck.  Lastly, the fabric has a slightly rough, scratchy feel, which seems characteristic of today's technical fabrics.  It's not clear to me that the cost in ""hand"" is worth the added function of ""wicking"" in this instance.  Overall, I consider this shirt fine for the gym or for an hour-long run, but I wouldn't want to spend a lot of extended time in it."
