unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
"B000BIDHH4:fabulous:janet_watkin_""heddyred""",B000BIDHH4,Fresh Supernova Mascara: Beauty,beauty,2 of 2,5.0,fabulous,"September 26, 2006","Janet Watkin ""heddyred""",california,"this is by far my favorite mascara, and i've tried ""hundreds' I have very few, and very short lashes. this mascara pumps them up, makes them look twice as long!.. love love lov"
B000J3GUW0:glamorous:carmen_smith,B000J3GUW0,Lancome Hypnose Mascara Waterproof: Beauty,beauty,1 of 1,4.0,Glamorous,"January 3, 2007",Carmen Smith,"Michigan, USA","I don't know how many mascaras I own but there's always about two or three that I hold as my favorite or just for different occasions. One of those is Hypnose and I really like it for when I go out or just looking for that dramatic look.

Postive:
1.) The look: I've never neccessarily wanted to wear fake eyelashes but they do look almost perfect. Unbelievably, Hypnose gives you that look. It's amazing just how feathery your eyelashes look.
2.) Flaking: This mascara never really flaked on the bottom of my eyes. That's really important to me.

Negative:
1.) This mascara starts out great but after about two and a half weeks it starts emptying out on you. This might just be because there were days when I reapplyed it or simply because I just used it pretty well (1 coat just about everyday because of how much I liked it).

Summary: If you want that natural yet ""are those real lashes?!"" look, then you'll like this mascara. I'm giving it four stars instead of five simply because of how long it lasts but if you use it once it a while, then it will last you a while"
B00063MTKK:cashmere_texture:elizabeth_a._borst,B00063MTKK,Laura Mercier Eye Colour: Beauty,beauty,8 of 8,5.0,Cashmere Texture,"June 19, 2005",Elizabeth A. Borst,Miami Beach,I was very impressed with the texture of these shadows. They slip on softly with a great feel and last all day or night with no creasing. I also like the way the colors will go on subtley with a light touch or with a heavier hand build up for more intensity. The color selection is gorgeous. Just one word of warning -- you can't really go by the color samples. It's better to see them in person. I bought Lilac Mist which is beautiful on the brow bone and was very close to what I was expecting. But Paris By Night looks like a gray but is actually a deep mauve. I was dissapointed until I tried it. It contoured my eyes beautifully and while intense is very natural looking. This is about the fourth time I've bought Laura Mercier products and I've been totally pleased with the quality.
B00063MTKK:natural_shadow_:roxanne_brandon_coffey,B00063MTKK,Laura Mercier Eye Colour: Beauty,beauty,11 of 11,5.0,Natural Shadow ,"January 10, 2005",Roxanne Brandon Coffey,"Maryville, TN","Like the powder blush, this eye shadow is silky not chalky.  It goes on sheer and looks natural but beautiful.  All of the colors I've tried are very nice.  Toasted Almond is a wonderful ivory.  American Coffee is a rich brown (but doesn't go on too dark -- you can layer it for more drama), Caramel is a creamy beige.  
This is a great product for everyday.
NOTE:  You will need an eye shadow brush for this just as you need a blush brush -- it does not come with one"
B00021VI1W:all_in_one_face_powder_and_foundation!:k._a._alphs,B00021VI1W,Clinique Superpowder Double Face Makeup 04 Matte Honey: Beauty,beauty,7 of 7,5.0,All In One Face Powder and Foundation!,"September 18, 2005",K. A. Alphs,"Racine, Wisconsin USA","I have used this product for the past 16 years. It is wonderful!The Super Double Face Powder is actually a foundation and matte powder all rolled into one product. The product comes with an application sponge, goes on dry, gives superb coverage! I don't even use my Clinique concelar when I wear this product, it is that good! This product works best with those individuals who have normal or combination skin."
"B00021VI1W:best_no-foundation-needed_face_powder_ever!:art_""art""",B00021VI1W,Clinique Superpowder Double Face Makeup 04 Matte Honey: Beauty,beauty,10 of 10,5.0,Best No-Foundation-Needed Face Powder Ever!,"October 28, 2004","Art ""Art""","Peace on Earth, USA","As someone who really dislikes making up, but needs a bit of cover in her face powder, I have found Clinique's Superpowder to be just the right product. I have been using it for nearly ten years. In between Superpowder purchases I have tried other lesser brands and have always returned to this product. It is truly no muss, no fuss. No foundation, or concealers, just a nice simple matte powder that sets in naturally. No powdery bits sitting on the skin surface, no flaking ... and stays on all day with nary a touch up ... just perfect"
B00062AAN4:wonderful_stuff:c._johnson,B00062AAN4,Laura Mercier Eye Basics: Beauty,beauty,6 of 6,5.0,Wonderful stuff,"November 28, 2006",C. Johnson,,"This is a fantastic product and lasts forever, so the relatively steep cost is not so bad.  This is a great product for using under eye makeup, because it makes the eye makeup slip on better and stay on longer, or alone, for a natural but still 'put-together' look.  I love this product more than mascara, and haven't found anything like it in other product lines."
B000F3JV48:amazing_everyday_makeup:melaina_lara,B000F3JV48,Clinique Perfectly Real Compact Makeup: Beauty,beauty,3 of 3,5.0,Amazing Everyday Makeup,"November 7, 2006",Melaina Lara,"Campbell, California USA","I have never found a compact foundation, cream or powder, that looked and lasted even remotely as well as a liquid foundation with a dusting of powder over it. Until now. This is an amazing makeup, and the best part is that it doesn't take a whole lot of product to achieve perfect coverage. My skin tends to be red, but this doesn't even hint at it. Plus, it's a nice matte without being too dry. 
For everyday, this is my time saving, face perfecting miracle.  "
B00029KWMA:for_a_shine_that_doesn't_disappear:gail_cooke,B00029KWMA,MAC LipGlass Lip Gloss: Beauty,beauty,1 of 1,5.0,FOR A SHINE THAT DOESN'T DISAPPEAR,"November 19, 2006",Gail Cooke,"TX, USA","For a mirror shine and one that doesn't disappear on the rim of a glass with the first sip my choice is MAC. Lipglass feels good on your lips, as if it contained some emollients. And (this is a big AND) it's not tacky or sticky. 

The colors are a veritable palette of shades to suit every mood, occasion and skin tone. They range from a playfully innocent baby-doll nude to a dramatic dark diva red. 

Another plus (and this is a big PLUS following the big AND) MAC Lipglass is so price accessible that you can easily pick a bouquet of these delicious shades. Try adding a Lipglass over a country cousin lipstick for a wow impact. 

Enjoy! 

Gail Cook"
B00029KWMA:a_mirror_shine_that_doesn't_disappear:gail_cooke,B00029KWMA,MAC LipGlass Lip Gloss: Beauty,beauty,13 of 13,5.0,A MIRROR SHINE THAT DOESN'T DISAPPEAR,"July 30, 2006",Gail Cooke,"TX, USA","For a mirror shine and one that doesn't disappear on the rim of a glass with the first sip my choice is MAC. Lipglass feels good on your lips, as if it contained some emollients. And (this is a big AND) it's not tacky or sticky. 

The colors are a veritable palette of shades to suit every mood, occasion and skin tone. They range from a playfully innocent baby-doll nude to a dramatic dark diva red. 

Another plus (and this is a big PLUS following the big AND) MAC Lipglass is so price accessible that you can easily pick a bouquet of these delicious shades. Try adding a Lipglass over a country cousin lipstick for a wow impact. 

Enjoy! "
B00029KWMA:best_gloss_on_the_market:sonjakelli,B00029KWMA,MAC LipGlass Lip Gloss: Beauty,beauty,4 of 5,5.0,Best Gloss on the Market,"December 26, 2004",SonjaKelli,Edinburgh,"MAC LipGlass is the absolute best. There are plenty of colors to choose from, SUPER-Shiny, and the gloss is thick, stays on and doesn't run. 
The best colors are....
NICO for a cute lavender pink color with a glittery shine. 
OYSTERGIRL is a shimmery baby pink.
OH BABY is the perfect gloss for any earth toned lipstick.
CHAI looks amazing with black smokey eyes. It's the perfect neutral earthy gloss and has no glitter or shimmer - just pure shine"
"B00029KWMA:vanilla_scent_not_so_bad!:lindsey_justice_""mac_addict,_and_reader_of_many_things""",B00029KWMA,MAC LipGlass Lip Gloss: Beauty,beauty,,5.0,Vanilla scent not so bad!,"December 18, 2004","Lindsey Justice ""MAC addict, and reader of many things""",New Mexico,"I'm REALLY anal about scented/flavored lipglosses- especially ones scented or flavored with vanilla, but MAC LipGlass isn't that vanilla-ish at all!  It's got very pigmented color, it stays on a LONG time for a gloss, and each tube lasts a long time...  Don't let what the other reviewer said about the vanilla scent throw you off"
B000B8WASQ:smells_good_to_me!:a._kane,B000B8WASQ,"philosophy lavender pound cake shampoo, body wash, and bubble bath: Beauty",beauty,5 of 5,5.0,Smells good to me!,"September 21, 2005",A. Kane,,"I thought this stuff smelled fantastic, and very similar to a lavender poundcake. I guess smell is very subjective, though, so if you're not sure about this one, you might want to have a sniff at your local Sephora or department store before purchasing"
B000225ZNS:very_nice.:n._kirk,B000225ZNS,Karma Natural Dusting Powders by LUSH: Beauty,beauty,,5.0,Very nice.,"March 3, 2005",N. Kirk,"Port Aransas, TX","I received this as a gift, and love it.  I don't normally use dusting powders, but this is light and silky.  The scent is very patchouli, which I happen to like.  Sort of reminds me of the head shops from the 60's-70's.  

I especially like the fact that all LUSH products are natural without a lot of chemicals"
"B000B6A24W:l'occitane_almond_products:april_joy_""jean""",B000B6A24W,L'Occitane Almond Shower Oil 8.4oz: Beauty,beauty,4 of 4,5.0,L'Occitane Almond Products,"January 31, 2007","April Joy ""JEAN""",WI,"This product is amazing! I have very dry skin and this just soaks in,leaving my skin soft and rejuvenated for days.I even have used it for my  shampoo @ times with good results there,too."
"B000B6A24W:good...very_good.:laura_reichen_""sgwacker""",B000B6A24W,L'Occitane Almond Shower Oil 8.4oz: Beauty,beauty,2 of 3,5.0,Good...very good.,"January 7, 2007","Laura Reichen ""SGWacker""","Naperville, IL United States","A time saver.  Slap in on while still wet right after your shower; instant moisturization if you've got to jump in, jump out, and go.  And it smells delicious"
B00021D8I8:pretty_handy_tool...:l._casey,B00021D8I8,Sephora Complexion Extractor with Lance: Beauty,beauty,1 of 1,4.0,Pretty handy tool...,"February 16, 2007",L. Casey,Texas,"This tool is great for removing whiteheads and blackheads both.  As a RN with dermatology experience I have used many tools, I like this one as it saves you from bruising, or squishing your skin. So it solves the problem with a minimum of damage.  If you haven't used anything like this it may take some getting used to, but it's way better than using your fingers.  I gave it 4 of 5 stars as it can be a bit difficult to line up because the hole is so small"
B00021D1H6:delicious_and_classic!:anonymous,B00021D1H6,Benefit Cosmetics Maybe Baby: Beauty,beauty,,5.0,Delicious and classic!,"January 2, 2007",Anonymous,"Seattle, WA USA","I love this scent - it's so fresh yet so distinctive.  Light enough to wear to a ballet or other event where you're in close qurters with others, but distinct enough that people notice it.  Every time I wear it I get compliments on how great I smell. "
B00021D1H6:beautiful:kevsgirl,B00021D1H6,Benefit Cosmetics Maybe Baby: Beauty,beauty,5 of 5,5.0,Beautiful,"July 7, 2005",kevsgirl,usa,"I really smell the peach in this, and thats why I love it. I love how its mixed in with the powdery florals. Its not heavy, its sexy without trying too hard and there is something old fashioned about it but it has a modern twist. I love this perfume"
"B00021D1H6:sensual_maybe_baby:sharon_libershal_""emmylou""",B00021D1H6,Benefit Cosmetics Maybe Baby: Beauty,beauty,4 of 4,5.0,Sensual Maybe Baby,"June 4, 2005","Sharon Libershal ""emmylou""",Maryland,"Soft, sensual -  made me feel feminine and attractive - My husand agrees"
B00021D1H6:a_feminine_scent_for_everyday:elizabeth_a._borst,B00021D1H6,Benefit Cosmetics Maybe Baby: Beauty,beauty,7 of 8,5.0,A Feminine Scent for Everyday,"February 19, 2005",Elizabeth A. Borst,Miami Beach,"I am so sick of all the fragrances out there that smell like chocolate, pie or cake. Why people want to smell like food puzzles me. That's why I was so glad to find a feminine floral scent with a little tease to it. Maybe Baby is delightful, not too heavy but making its presence known. The complements will flow. It's sweet (not too sweet though) and innocent while at the same time being flirty. If I had to pick a season it reminds me of it would be Spring. I can't describe a frangrance anymore than I can describe a wine but with all the stinkers out there I just had to put in a good word for this very wearable scent."
B00021D1H6:classic_femininity!:veronica_sayre,B00021D1H6,Benefit Cosmetics Maybe Baby: Beauty,beauty,9 of 9,5.0,Classic femininity!,"June 24, 2004",Veronica Sayre,"Chicago, IL, United States","If you love the scent of the Bathina line, Benefit has finally come out with an eau de toilette with the same scent. I wear this scent everyday and I always get compliments. I love to put the scent in my hair because it lingers in hair longer than skin. Many scents smell different on different skin types, but Maybe Baby is a pretty true scent. I guaruntee you will absolutely love this perfume and so will everyone around you. :"
B000HGFEOY:best_chap_stick:amirissa_antonakopoulou,B000HGFEOY,The Body Shop Hemp Lip Protector Tin: Beauty,beauty,,5.0,BEST CHAP STICK,"April 11, 2007",Amirissa Antonakopoulou,"San Jose, California United States","Ok I have really large lips and for years I have tried everything to protect them. Get this tin, for some reason the stick doesn't work as well, and your lips will be unchapped for the whole day. It's pricey but worth every penny if your like me and your lips chap easily. Trust me I have tried everything, even pricier chapsticks and this one does the trick"
"B000A9QQ86:lovely,_fresh,_light_and_relaxing!__:beachcomber2",B000A9QQ86,L'Occitane - Lavender - Eau de la Recolte Bleue: Beauty,beauty,3 of 3,5.0,"Lovely, fresh, light and relaxing!  ","July 5, 2006",beachcomber2,USA,"L'Occitane combined their famous lavender note with touches of peach, marigold and freesia to create a lovely, fresh and relaxing scent.  It's a nice one to wear before bed, too, not overpowering.  In the summer, I look for fragrances that contain natural notes mosquitoes do not care for and lavender is one of them.  The peach note in some fragrances also turns funky on my skin, but I have not had this problem with Eau de Recolte Bleue.  I prefer this over their Lavender Harvest fragrance, which I think would smell better on men (JMOP.)

Here is a description from their website:

""Eau de la R̩colte Bleue exudes all the pleasures of Provence. Both fresh and as light as air, it captures the celebratory feel of the Lavender Harvest.

Composed from a blend of the green scent of leaves and A.O.C. Lavender essential oil, Eau de la R̩colte Bleue is accompanied by the delicate notes of freesia, marigold and frosted peach. Woody and musky aromas then leave a lingering and sensual, fragrant trail.""

All in all, I find this soft, gentle and thoroughly wearable.  Especially enjoy it on a summer evening.  "
"B00021BV9G:great_results,_good_value_for_your_$:c._reed",B00021BV9G,Murad Age Spot & Pigment Lightening Gel: Beauty,beauty,1 of 1,5.0,"Great results, good value for your $","February 3, 2007",C. Reed,"CT, United States",I have been using this cream for almost 2 months now and the results are amazing. My sun spots are lightened and it has also decreased the redness on my face. I will continue to use it and highly recommend it.
"B00021BV9G:amazing!:chelseaanne_""chelsea""",B00021BV9G,Murad Age Spot & Pigment Lightening Gel: Beauty,beauty,23 of 23,5.0,Amazing!,"December 1, 2004","Chelseaanne ""Chelsea""","Las Vegas, NV","Growing up worshiping the sun had finally taken its toll on my skin. As of late I have noticed sun spots on my face, chest and hands (yuck!). My Esthetician recommended I try Murad's Age Spot and Pigment Lightening Gel. In about a month I noticed the spots beginning to fade! It is super light weight and soaks in fast too!  Now all I have to do is remember the sunscreen.."
"B000F8IILU:simplify,_simplify,_simplify_!:gail_cooke",B000F8IILU,"Laura Mercier Foaming One-Step Cleanser, 5 fl. oz.: Beauty",beauty,3 of 3,5.0,"SIMPLIFY, SIMPLIFY, SIMPLIFY !","December 10, 2006",Gail Cooke,"TX, USA","Simplify, simplify, simplify! That's what I try to do with my beauty routine. Hence, I was first attracted to LAURA MERCIER'S facial cleanser by its name ""ONE-STEP CLEANSER."" 

I'm staying with it because it works. No more separate purchases for eyemake removers or ""deep cleansers. 

""ONE-STEP CLEANSER"" removes all traces of makeup even from the delicate eye area and leaves my skin feeling clean, supple and nourished. It's both easy and effective"
"B0002JMZ0W:cover_up_dark_circles:silvia_bridger_""truth_about_caffeine.com""",B0002JMZ0W,Yves Saint Laurent Touche Eclat (Radiant Touch Highlighter): Beauty,beauty,2 of 2,5.0,Cover Up Dark Circles,"April 16, 2007","Silvia Bridger ""Truth About Caffeine.com""",SCR Books,"Put the ""light"" back in highlight without that greasy feeling.  Your dark circles will be concealed, and you'll look wide awake"
"B0002O38NK:works_well:margaret_e._beddow_""flexees_fan""",B0002O38NK,Klein-Becker StriVectin-SD&reg; Eye Cream: Beauty,beauty,,4.0,works well,"November 5, 2006","Margaret E. Beddow ""Flexees Fan""",California,"I like this product, but am not sure it is worth the money. I have bought other products for $5 at my local store and I seem to have similar results"
B0009YWDKW:great:candy,B0009YWDKW,Pre de Provence 250g Honey Almond Shea Butter Enriched Triple Milled Soap: Beauty,beauty,,5.0,Great,"January 11, 2007",Candy,,"I decided to try it out and have found the only soap I want to use.  The fragrance is great, it does not overpower.  I guess the milling process gives the soap it's texture which removes the need for all those bath/shower accessories.  And 1 bar lasted over 2 months.  I will definitely be ordering more and trying other products this vendor carries"
"B0009YWDKW:gentle,_fragrant_and_long_lasting:sfbibliophile_""sfbibliophile""",B0009YWDKW,Pre de Provence 250g Honey Almond Shea Butter Enriched Triple Milled Soap: Beauty,beauty,,5.0,"Gentle, fragrant and long lasting","January 4, 2007","sfbibliophile ""sfbibliophile""","San Francisco, CA USA","The ground almond hulls are gentle enough for daily use of the soap directly on the skin without being scratchy. The scent is strong, but not overpowering and both the soap and scent are long lasting. This soap is also so moisturizing that my  skin doesn't require lotion as it does after most store brand soaps and shower gels. This particular soap is my main shower bar and my great experience with it convinced me to return to bar soap after years of being a Bath and Body Works shower gel and lotion fiend."
"B00021CJWE:lovely,_delicious,_perfect:claudia_j._rios_reyes_""dvdgirl""",B00021CJWE,Benefit Cosmetics Bathina Body So Fine: Beauty,beauty,,5.0,"LOVELY, DELICIOUS, PERFECT","April 19, 2007","Claudia J. Rios Reyes ""dvdgirl""",Colombia,"""Body so fine"" is the most beautiful and luxurious cosmetic I ever had. I recommend it because the description of benefit is absolutely real. It's the most delicious, velvet and beautiful balm for the legs and the arms. Also the retro - chic and vintage box and can are romantic and beautiful. PERFECT for me"
B00021CJWE:so_cute_and_feminine:amber,B00021CJWE,Benefit Cosmetics Bathina Body So Fine: Beauty,beauty,4 of 4,5.0,So cute and feminine,"May 12, 2006",Amber,"Knoxville, TN","I got some of this body balm yesterday. The lady at the Benefit counter said that it would make my skin look luminescent like a Victoria's Secret model. She put a sample on one of my arms and I held it up to the other arm. The difference was amazing! The arm with the Bathina looked smoother, silker, and had a pearlized look. I can't stop raving about this stuff. It is slightly expensive, but the tin is really big (and adorable) and the supply of the balm is huge. It should last a really long time. This balm is one of the best products that Benefit has"
"B00021CJWE:hmmmm....:emmawasabi_""emmawasabi""",B00021CJWE,Benefit Cosmetics Bathina Body So Fine: Beauty,beauty,9 of 11,5.0,Hmmmm....,"February 13, 2005","Emmawasabi ""emmawasabi""",USA,"Benefit claims that this is all you will want to wear, and I am starting to think this might be true...

First, I have to say that the texture is intriguing.  It's a balm, but it feels much more velvety, and the slight shimmer gives you a sheen.

Second, I am a sucker for the packaging and presentation.  It comes in a little tin box, with the signature Bathina (very retro chic) and a black powder puff that has a pink ribbon holder.  It makes you want to apply the product in public, just to have an excuse to show off the set.  Also, it ups the feminity factor of applying a product with the little puff (very ""I adore being a girl..."")

Then, there's the scent.  It's a floral, sexy fragrance that doesn't overpower.  It's clean and a big plus is that it doesn't make me sneeze, like some other scents.

I think that a little goes a long way, and thus, I can say that even though it's a ""boutique-brand"" product, it is very affordable.  I think that as warmer weather sets in, and you want to show off a little more skin, this is a product that would enhance a tan."
B00021CJWE:replacement_for_stockings:elizabeth_a._borst,B00021CJWE,Benefit Cosmetics Bathina Body So Fine: Beauty,beauty,7 of 8,4.0,Replacement for Stockings,"January 18, 2005",Elizabeth A. Borst,Miami Beach,"I couldn't resist the very feminine and retro look of the packaging. And it does look cute in the bathroom. That being said this is great to add a layer of sheen to the legs. Your calves look great without stockings. I find it too waxy to use on the rest of the body but there's nothing better on bare legs. To add a glow to the skin, especially to a tan, try Benefit's Flamingo Fancy"
B000FGM6GK:yums...:e._cole,B000FGM6GK,philosophy strawberry milkshake body souffle: Beauty,beauty,1 of 1,5.0,Yums...,"June 25, 2006",E. Cole,"Columbus, OH","I've seen lots of negative feedback on the strawberry milkshake scent, but I have to say I love it.  This lotion takes me back to my child hood.  It's got a strawberry quick/bubblegum smell to it.  I think it's fun for summer days"
"B000AM30PA:wonderful!!!!!!:c._a._chisholm_""fantasyfan3163""",B000AM30PA,Clinique Colour Surge Bare Brilliance Lipstick: Beauty,beauty,,5.0,Wonderful!!!!!!,"November 26, 2006","C. A. Chisholm ""FantasyFan3163""","Silver Spring, MD USA","Clinique's Bare Brilliance is one of my absolute favorite lipsticks ever!
It has a fairly sheer finish with lovely little sparkles in it.  I have Berrylicious(sheer grape) and Cherry Quartz(sheer, true red--doesn't look like it does on the color swatch) and neither overwhelms my pale skin.  I wouldn't be caught dead without a Bare Brilliance lipstick in my makeup bag or purse!"
"B00025BYQM:beautiful!:curly_""red""",B00025BYQM,Youngblood Loose Mineral Blush: Beauty,beauty,3 of 4,5.0,Beautiful!,"August 6, 2005","Curly ""Red""",Norway,"I use the Dusty Pink, and I have never ever used a blush that looks so natural, and makes my skin glow so healthy.  With or without the mineral foundation from Youngblood; just lovely.  Highly recommended"
"B00069FSC0:cute_gloss_in_a_cute_ring_...:jenny_""jenny""",B00069FSC0,Hard Candy Lip Gloss Ring: Beauty,beauty,,4.0,Cute gloss in a cute ring ...,"August 29, 2006","Jenny ""jenny""","New York City, NY",I loveee this ring soo much .. it looks cute on my mdidle and index finger and the gloss is moisturizing with a touch of glitter .. all in one word: glam!!
B00069FSC0:a_sparkler_for_a_stocking_stuffer:gail_cooke,B00069FSC0,Hard Candy Lip Gloss Ring: Beauty,beauty,8 of 14,4.0,A SPARKLER FOR A STOCKING STUFFER,"December 8, 2004",Gail Cooke,"TX, USA","     Here's a gem of an idea for a small gift or stocking stuffer for the preteen girls on your list - a cute lip gloss ring from Hard Candy.

     The ring is heart shaped with a flip top filled with a lightly tinted sparkly lip gloss.  It comes in three shades and glosses - Heartbreaker, which is a peach; Kiss Me, which is hot pink, and Yummy, which is baby blue.  All are fruit scented.

      Boxed in a ring box with a faceted lid (presentation, you know), it's finger fun"
B0009X74PC:takes_practice....:blondie26,B0009X74PC,Anastasia Brow Ex-press: Beauty,beauty,2 of 2,4.0,Takes practice....,"February 21, 2007",blondie26,"Atlanta, GA USA",Mastering the stencils does require some practice...but the color is good for blondes.  I also follow up the powder with an eyebrow pencil to make my eyebrows look a little more defined.  I think my eyebrows look better since using this product
"B0009X74PC:brow_ex-press_easy_to_use:ruth_wall_""annie""",B0009X74PC,Anastasia Brow Ex-press: Beauty,beauty,3 of 3,5.0,Brow Ex-press Easy to use,"February 18, 2007","Ruth Wall ""Annie""","Central Point, Oregon USA",I loved this product.  The Stencils are easy to use and the instructions are easy to follow.  The Browns are a bit dark so if you have red in your hair like I do you might want to start out light you can always go darker if you need to
"B0009X74PC:harder_than_i_thought:peggy_""peggy""",B0009X74PC,Anastasia Brow Ex-press: Beauty,beauty,3 of 3,4.0,Harder than i thought,"January 3, 2007","Peggy ""Peggy""",Canada,"After watching Anastasia do eye brows on TV i decided that i needed to get this item and try to do better shaping of my eye brows.  After receiving this kit, i found that is is quite hard to do by yourself.  Holding the stencil in the proper alinement is difficult for one person to do on themselves.  I do however shape my daughters brows.  In conclusion i think that it takes a lot of skill and i think it would be better to go to her personally or some other experienced person. "
B0009X74PC:fantastic_-_very_happy_:-o:little_miss_cutey,B0009X74PC,Anastasia Brow Ex-press: Beauty,beauty,10 of 11,5.0,Fantastic - very happy :-O,"August 27, 2006",Little Miss Cutey,"Melbourne,  Australia","One time while in Los Angeles, I had the forward thinking enough to book an appointment with Anastasia because I'd seen her on Oprah and in magazines and knew she was Queen of the eyebrows.  I thought if I had one appointment, I could maintain them afterward myself.  If you live nowhere near Bev Hills or aren't going to be in LA, this is the next best thing.  It's like having her in your home permanently.
The kit is fantastic.  There are different colours to choose from and it's easy to use.  It does look a little weird at first if you use the colour where there are no brows, but I don't know if everyone can tell, or we girls are just a little more fussy when it comes to ourselves.
This is the best way to get the perfect shape and it really DOES make a difference to your face.  You'll look better and ultimately feel better.  The stencil is the best invention and I highly recommend it"
"B0009X74PC:should_have__bought_straight_from_sephora:rhonda_legg_""whowodathot""",B0009X74PC,Anastasia Brow Ex-press: Beauty,beauty,1 of 3,5.0,should have  bought straight from sephora,"July 7, 2006","Rhonda Legg ""whowodathot""","palestine,tx usa","I LOVE THE PRODUCT, AS AN AFTERTHOUGHT THIS WAS SENT FROM SEPHORA WHERE WITH EVERY PURCHASE YOU RECEIVE A BONUS SAMPLE AND EVEN FREE SHIPPING IF YOU QUALIFY. WISH I'D WENT TO THEIR SITE, SINCE I'M A FREQUENT SHOPPER THERE ALSO, OH WELL AMAZON IS WHERE I WILL BUY BOOKS, DVDS   ETC.."
B000ALBLXY:love_this_powder:s.w.,B000ALBLXY,Clinique Stay-Matte Sheer Pressed Powder: Beauty,beauty,1 of 1,4.0,love this powder,"December 1, 2006",S.W.,,"This powder is great. It has great coverage without looking cakey. I also have sensitive skin and this has never bothered me. The only reason I gave it 4 stars is because it's still a little dark for very light skin and it needs to be ""touched-up"" a little more often than other powders I've tried, but it's worth it"
B0002JVRP6:excellent_for_problem_skin:s._das,B0002JVRP6,La Mer Creme de La Mer: Beauty,beauty,5 of 6,5.0,Excellent for problem skin,"December 21, 2006",S. Das,,"If you have smooth skin, this product is not for you. 

My skin had no human quality about it; after I went through many procedures of bleaching and laser treatments. I suffer from extreme skin dryness, uneven and dull skin. Other lotions made my face look greasy, or failed to give it that moisturised look.

I have tried many products, for my extreme dry dull skin issues, and this is the first product that has worked for me. Now my skin looks hydrated and normal. It is quite a feat"
B000B9NA7U:kerastase_volumactive_shampoo:sandra_shrum,B000B9NA7U,Kerastase Resistance Bain Volumactive Shampoo Volumizing - 8.5 oz.: Beauty,beauty,,5.0,Kerastase Volumactive Shampoo,"April 19, 2007",Sandra Shrum,Seal Beach CA,Wonderful shampoo.  I have color treated hair and my color stays shiny and my hair is thicker after I shampoo.  I use the shampoo daily and no longer have scalp problems from product buildup
B000EQF5XW:great_product!:lynn,B000EQF5XW,Carol's Daughter Mimosa Hair Honey: Beauty,beauty,,5.0,Great product!,"April 1, 2007",Lynn,Philly suburb,This is a great moisturizer for my hair and scalp.  Very light and smells great
B000EQF5XW:mimosa_hair_honey:catherine_l._luxton,B000EQF5XW,Carol's Daughter Mimosa Hair Honey: Beauty,beauty,,5.0,Mimosa Hair Honey,"March 16, 2007",Catherine L. Luxton,"Los Angeles, CA","I was recommended this product for my son's hair and have had many recommendations over the years, since he has beautiful thick curly hair that can tend to be dry and frizzy.  I used a little of this product in his wet hair and it leaves it shiny with less frizz and more curls.  He is 10 and not crazy about the smell, but I think it smells nice.  Fantastic product"
B000EQF5XW:kansas_city_user:a._williams,B000EQF5XW,Carol's Daughter Mimosa Hair Honey: Beauty,beauty,1 of 1,4.0,Kansas City User,"November 10, 2006",A. Williams,"Kansas City, MO","I purchased this product based on the reviews, and I can't begin to tell you how glad I am to have the Hair Honey.  It is wonderful!!  It leaves my hair looking absolutely healthy and bouncy.  The smell was overwhelming at first but the benefits of what the product does for your hair are far greater.

I will be using this for a long time to come"
B000EQF5XW:wonderful:gabrielle,B000EQF5XW,Carol's Daughter Mimosa Hair Honey: Beauty,beauty,5 of 6,5.0,Wonderful,"May 31, 2006",Gabrielle,,"I just started using Carols Daughters products but I really like the Hair Honey as an everyday moisturizer for my ends and to smooth my natural hair in the front. I just use a little water and hair honey, tie a scarf for about ten minutes, and my all-natural new growth is smooth, soft, and exactly where I want it to be without using harsh gels, sprays, or spritzes. I am using this and the CD Healthy Hair Butter as a leave-in. I love the fact that its all natural ingredients that are really great and yummy for the hair. "
B000EQF5XW:honey_is_worth_the_money_:margaret_anne_tolliver,B000EQF5XW,Carol's Daughter Mimosa Hair Honey: Beauty,beauty,7 of 8,5.0,Honey is Worth The Money ,"May 9, 2006",Margaret Anne Tolliver,Maryland,"Forgive me for the rhyme, but the sentiment is true.  This product is rich, but at the same time light.  After opening the jar, I loved the way the Hair Honey smelled, it has a sweet aroma but I didn't detect the ""cirtus"" smell in the product description.  I am only sorry I didn't get the larger size. "
"B000N56T20:smells_awesome!:laura_hudspeth_""hudsey""",B000N56T20,"philosophy buttercream frosting ultra-rich 3-in-1 shampoo, shower gel and bubble bath 16 oz: Beauty",beauty,,4.0,smells awesome!,"April 2, 2007","Laura Hudspeth ""hudsey""","Alexandria, LA USA","really enjoy using this as body wash.  the smell is divine, but the bubbles don't last long if used as a bubble bath or shampoo.  moisturizing to my dry skin"
