unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
B0002260VO:this_stuff_is_amazing!:b._phelps,B0002260VO,Retread Hair Conditioner by LUSH: Beauty,beauty,2 of 2,5.0,This stuff is amazing!,"January 13, 2007",B. Phelps,"Whidbey Island, WA","I have used hundreds of kinds of smoothers and conditioners on my thick color-treated hair (it is poofy and rough without any help!)
And this stuff did the trick to make is smooth, lay down and be soft in ONE treatment!!!!!!!!!!!!
Buy this stuff if your hair is coarse and poofy and spilt/damaged! You need this stuff. It smells good, is easy to use (and just use a tiny bit!) and works"
B0002260VO:wow.:megan_l._cousins,B0002260VO,Retread Hair Conditioner by LUSH: Beauty,beauty,1 of 1,5.0,Wow.,"January 9, 2007",Megan L. Cousins,"seattle, wa","First of all, it seems a bit silly to defend the smell of any product, as everyone has different oppinions on this. I happen to love the smell, but I am writing this review to talk about what this product actually does; which is transforms hair. I have naturally curly hair, and awhile back I chopped it all off on a hairdresser's suggestion. When my hair was an inch long, it wasn't hard to fight my hair type. Now that I'm in the process of growing it out, my hair has been pretty annoyed at the contant blow drying, dying, and straightening I have subjected it to. Regardless of the cut, my hair has been limp and fried. After using this product along with Big shampoo, my hair has been absolutely transformed. People have commented on my hair ever since I have started using these wonderful products. Now to the issue of price: before using Lush, I was using bumble and bumble wich goes for 20 bucks a pop, as well as various styling products that ran in the similar price range... since using Lush, I have no need for styling products, therefore making these purchases very economical. I can't say enough great things about this brand"
B0002260VO:perfect_conditioning_for_long_or_thick_hair:gensparkie,B0002260VO,Retread Hair Conditioner by LUSH: Beauty,beauty,9 of 9,5.0,Perfect conditioning for long or thick hair,"February 16, 2006",gensparkie,California,"Now let's get its effectiveness out of the way so we can talk about that love it or hate it scent! It is a really thick conditioner and works great every other day or every few days. I have really long hair and this tames it and smoothes my split ends, and it leaves my hair shiny. It isn't greasy at all. 

If you are used to drugstore or salon conditioners, don't judge the effectiveness of any natural conditioner for a month. That is how long it can take for the silicones in mainstream conditioners to leave your hair (silicones are all those things in conditioner that end in ""cone"", like dimethicone, etc). Detoxing your hair off silicones is well worth it though, my hair is much healthier and shinier without that buildup.

So the scent: It is green, kind of melon and fresh, with a hint of violet (like Bathos, Gratuitous Violets, and Daddyo) to it. It took some getting used to, and when I first got it I thought it smelled of green beans or some vegetable-like smell. But when you use it and rinse it out, you are left with a rich green scent, with the tiniest hint of gently floral violet. 

It isn't for everybody, but if you buy it, give it a chance to work its magic in your hair before you make your judgement, because that lovely violetty smell combined with how well it works makes it kind of addictive. I use it with Daddyo shampoo to enhance that hint of violet and the fresh green scent I get from it. I use it in rotation with American Cream which is a bit lighter"
B0002260VO:retread-_miracle_or_madness?:angelina,B0002260VO,Retread Hair Conditioner by LUSH: Beauty,beauty,2 of 2,5.0,Retread- Miracle or Madness?,"November 23, 2005",Angelina,"Tulsa, Ok","Earlier on I had read all the reviews for Retread. Paying 20 bucks for a conditioner did not quite suit me. However, I have been using it for a month now and I have to say that the reviews were an inadequate discription of the product. Personally, I believe this to be an amazing product. I used it in combination with Big and I believe my hair has never looked better. Retread is a superb conditioner and really does wonders. I have virgin hair, but I do blow dry it ever day so I felt a heavier conditioner was necessary. Since this is a deeper conditioner I would leave it in for 5-10 min or while you do all your other stuff in the shower/bath. My hair was softer than ever afterwards (that could be from Big though) and shined like the sun. This is not an everyday conditioner but works well for once or twice a week (I mainly use it for special occasions, or when I just want to feel pretty!) I highly recommend it and I feel that it works much better than Lush's conditioning treatments. The only issue was the smell. I am not much into the smell of cucumbers and to me that is what it smelled like. However, this could just be a personal attribute as no one else has mentioned this. The product was still amazing though, and I am willing to endure the smell(It fades as the day goes on). My decision about this product is Miracle! Hope this helps!"
B0002260VO:look_at_all_this_shine!!!:annie,B0002260VO,Retread Hair Conditioner by LUSH: Beauty,beauty,5 of 5,4.0,Look at all this SHINE!!!,"October 9, 2005",Annie,HI,"I just bought Retread Hair Conditioner today from my local LUSH store and tried it tonight.  My hair was A-M-A-Z-I-N-G after I used it.  After I've read all the reviews about the product, I was still a little skepticle, as I've tried many things that had awesome reviews, but just didn't work with my thick coarse hair.  

I shampooed my hair, put in Retread Hair Conditioner, covered my hair with a plastic cap and set a hot towel over it for an hour (dunking the towel in hot water every 15 minutes to 'reheat' it).  Rinsed out the conditioner and didn't use anything else on my hair (I usually have to put in anti-frizz serum).  

The first thing I noticed was the shine... what a HUGE difference.  Even my boyfriend said there was something different, but he couldn't quite figure it out.  Retread Hair Conditioner left my hair super soft too.  And you don't even need to use that much.

Now for the bad....

the smell (that's why it's not 5 stars)!  I know some people say they love it and some people say they hate it, and I really think that's the way it is... you either hate it or love it.  I actully hated it.  My boyfriend took one whiff (and thought it smelled like old soggy towels) and offered to drive me back to LUSH to return it because he thought it was 'old'.  Another reviewer said it smelled like 'barnyard' and I think that's the best way to describe it.  You do get used to it (and luckly the smell fades as your hair dries), but for me, the smell was too much.  

I will buy again because I absolutely love the results, but I will only use Retread Hair Conditioner when I know I will be home the next day to spare others from the smell"
B0002260VO:hay:proust,B0002260VO,Retread Hair Conditioner by LUSH: Beauty,beauty,1 of 1,4.0,Hay,"February 15, 2005",Proust,,It is a very good conditioner. It is light and yet conditioning. but to me it smells like hay or cud or something cowish.  It smells distinctively barnyard.  but I see that many like the smell so maybe it is just me. 
B000EGN0KC:vibrant_and_warm:gail_cooke,B000EGN0KC,Lovely by Sarah Jessica Parker for Women 1.0 oz Eau de Parfum Spray: Beauty,beauty,1 of 1,4.0,VIBRANT AND WARM,"March 17, 2007",Gail Cooke,"TX, USA","Is there anyone who doesn't know the name Sarah Jessica Parker? Okay. Think ""Carrie"" on TV's enormously successful ""Sex and the City."" She was the gal who dressed to the nines - always with style and glamour. She brings both of those qualities to her first fragrance, ""Lovely Sarah Jessica Parker."" 

It's a unique, almost indescribable blend of classicism, chic, and innocence. There's not a scent like it with top notes of fresh Mandarin, Bergamot, Lavender, and Apple Martini. Vibrant and warm it's a fragrance that caresses the senses. 

Middles notes are Patchouli, tender Paper Whites, and luxe Orchid. These are enhanced by bottom notes of irresistible white amber, sensuous cedar, and the very sultry musk. This is a scent I revel in, and enjoy wearing. 

The bottle is, of course, simple and exquisite, curved with polished glass, ultra feminine. 

Lovely Sarah Jessica Parker is a beautiful, dreamy yet quite alive fragrance appropriate for every occasion. 

- Gail Cooke"
B0006ICE3W:gentle_enough_for_problem_skin:product_junkie,B0006ICE3W,Lancome Tonique Clarte: Beauty,beauty,,5.0,Gentle enough for problem skin,"December 29, 2005",Product Junkie,"Los Angeles, CA","I have sensitive, acne prone, combination skin (oily in the t-zone). I've used various toners for months at a time and this is the first toner that doesn't burn when I use it. It reminds me of a better smelling witchhazel astringent -I used witchhazel as a kid to help prevent my skin from breaking out. It has a nice fruity scent which is great since most toners (especially Clinique) smell like alcohol. I just wish it was a little cheaper! The bottle is pretty big so it will last me for 3 months which makes the price not quite so painful. I use it with the Clarifiance Oil Free Gel Cleanser morning and night"
B0002TMC2I:addictive!:bp,B0002TMC2I,Prada Prada: Beauty,beauty,2 of 3,5.0,addictive!,"January 11, 2006",bp,"Clarksville, TN","I normally do not like anything with a ""sandalwood"" scent..but this stuff is absolutely wonderfull!  They are not lying when they refer to it as an ""addictive"" scent in the description..I got a small sample bottle and fell in love...it is perfect for the winter/fall seasons, not so much for the summer.  It's fun when people ask what I'm wearing and I get to casually say ""Prada.""  Considering I live in Tennessee most people have no idea what that means..but I still feel special"
"B000BRU9IA:more_a_liquid_essence_than_a_cream:rebecca_johnson_""the_rebecca_review,_finding_beauty_in_the_world_-_www.seasonedwithlove.com""",B000BRU9IA,Komenuka Bijin All-Natural Essence Whitening Cream with Rice Bran - 30ml: Beauty,beauty,3 of 3,5.0,More a Liquid Essence than a Cream,"August 17, 2006","Rebecca Johnson ""The Rebecca Review, finding beauty in the world - www.SeasonedwithLove.com""",Washington State,"Rice Bran is the secret to these products and the results are immediately apparent in the texture of your skin. After just one to two uses, you start to notice a sense of calm and order descending upon your formerly sensitive skin. This is especially apparent if you layer the products, first using the cleanser, toner and then the essence and skin creams. If you have oily or combination skin, you may be amazed at how balanced your skin becomes. 

The Skin Essence contains Mulberry that naturally lightens discoloration from sun damage and aging. The antioxidants help to revitalize the skin. This is applied before the cream. Who knew when we were climbing around in mulberry trees staining our fingers and faces as children that one day we would use an extract in a lotion that would heal the skin and lighten our skin. 

Age spots and freckles literally start to disappear or may even slightly whiten more than the surrounding skin so they literally seem to fade away. I noticed this after just a few uses so it is super effective. 

Another reason to use this product is the ""super"" and I mean super fast healing properties. I was amazed. Put this on any skin irritation and watch it disappear in days. 

These products are so fun to use, I've incorporated them into a little night routine for my husband where I give him an antiaging facial before bed. I saw the results of the products on my skin and wanted to share this secret with him. His skin looked instantly more hydrated and he has dry skin. With my combination skin I've seen great results in balancing and clarity. 

The cleansers are like the champagne of skincare and the rest of the line is equally impressive. These are sort of out of my price range if I they didn't last so long and were not so effective. You only need such a small amount so in the end, it will be very economical and the results are superior to other products I've tried. The products also seem to encourage a natural exfoliation and deep cleansing, so you save money on all those other products you used to have to buy all the time. Plus, your skin will clear up and you can say goodbye to all those annoying costly solutions to a problem these products actually prevent. 

The entire line deserves 100 Stars! If you struggle to 
keep your skin clear, these products also provide
a new sense of confidence and are emotionally healing. 

Another surprising use for this product is on scars. Old
scars and new scars. They seem to just fade away. 

As Liv Tyler once said: ""I Swear Buy."" Well, she was talking about the shampoo. 

I say: ""Collect Them."" These products are essential and the best I've ever tried. 

~The Rebecca Review "
B0007LXKQS:what_a_find!:j.s.l.w.,B0007LXKQS,Ojon Ultra Hydrating Conditioner: Beauty,beauty,,5.0,What a find!,"March 11, 2006",J.S.L.W.,"North Dallas, Texas","I have coarse afrcian-american hair that is relaxed straight. This conditioner is the best I have ever used. I wish I could buy it in a larger bottle.  The only thing however, I think it is expensive.  Because of the price I use it only when wanting to deeply condition my hair. Otherwise, I would use it after every shampoo. Wonderful stuff"
"B000143N22:i_used_them_immediately_upon_arrival_to_get_a_very_small_splinter!:lighten_up_already2_""lighten_up_already2""",B000143N22,Tweezerman Ingrown Hair Splintertweeze: Beauty,beauty,6 of 6,5.0,I used them immediately upon arrival to get a very small splinter!,"June 21, 2006","lighten_up_already2 ""lighten_up_already2""","Kirkland, WA USA","About two weeks ago I got a very small metal splinter embedded in one of my fingers when I picked up an old office magnifying glass that had a corroded metal trim piece.

I used my conventional tweezers and managed to break off a piece, leaving an even smaller piece that I could hardly see still in my finger.  My conventional tweezers could only push it further into my flesh, so I quit trying to get it out.  

It wasn't doing any harm, surrounded by upper skin layers, so I looked for the best tweezers I could find and ordered these.

I got them a few days ago at work and within a few minutes I had that teeny tiny splinter out of my finger.  These are great"
B000B8UO4S:refreshing_little_toner_pads:sammy_madison,B000B8UO4S,philosophy microdelivery peel daily peel pads: Beauty,beauty,9 of 10,5.0,refreshing little toner pads,"July 9, 2006",Sammy Madison,USA,"I am obviously addicted to Philosophy, but it's a good addiction.  My skin looks great, better than it ever has in my life!  Whenever I feel like doing something for myself, I try a new Philosophy product, because it's sure to give me a lift.  This product is called a ""microdelivery peel"", but I view (and use) it more as a toner.  Philosophy's two-part microdelivery peel is awesome, and I would not attempt to replace it with these pads.  With the two part peel, you clean your face with Purity Made Simple cleanser, then massage in the abrasive crystals.  After a few minutes, you squeeze out a little of the liquid, which mixes with the crystals on your face and heats up, infusing your skin with vitamin C and other healthy goodies.  That is a real peel!  These little pads, on the other hand, are cool, refreshing, and subtle.  You can use them every day, and they won't make your skin red.  They freshen your skin, and you know they contain great things that will help your skin, because they are made by Philosophy"
B000HGFFMK:i_love_it_:burtis_chenoweth,B000HGFFMK,The Body Shop Tea Tree Oil Daily Foaming Facial Wash: Beauty,beauty,,5.0,i love it ,"January 20, 2007",Burtis Chenoweth,,"I gave this to my daughter for christmas and I do not think she has used it, because I have used it every day and Love it! Great for Adult acn"
"B000B8VBKE:good_product:miss_shari_e_""miss_shari_e*""",B000B8VBKE,Hot Tools Spring Ceramic Curling Iron 1-1/2in.: Beauty,beauty,,4.0,good product,"June 26, 2006","Miss Shari E ""Miss Shari E*""",INDIANA,heads up lightening fast..very cute purple*..works great i wonder if they make these smaller as well..ill be looking i love this thing : 
B000BUEPF0:a_tale_from_a_pink_sugar_addict...:amanda_swales,B000BUEPF0,Pink Sugar by Aquolina for Women Pink Cloud Gift Set: 3.4 oz Eau de Toilette Spray + Pink Pochette: Beauty,beauty,,5.0,A tale from a Pink Sugar addict...,"September 24, 2006",Amanda Swales,United Kingdom,"After years of searching I've finally found the perfect perfume. Pink Sugar makes me feel fabulous when I wear it; it's so light and `warm' with a base of sensual vanilla. I have the large bottle, body mousse & deodorent at home, and the smaller bottle in my handbag. I don't get bored with this fragrence, like I do with everything else I've tried over the years.

The first time I wore Pink Sugar to work one colleague commented on the aroma of drinking chocolate as I was in the lift with her. The next time I was in the lift, everyone commented on my lovely vanilla perfume. After I applied a freshen up spray, another colleague said she could smell cakes! Yet another colleague demanded to know what I was wearing, and where she could get some. Strangers come up to me in the street to ask what scent I'm wearing...

No this isn't a cheesy ad, it really happened!! 


What do I sense first? Liquorice, a rich aniseed scent that gradually settles into a middle note of caramel. Marshmallow is the first word that springs to mind to me. 

If you like Angel, Fantasy or Princess you need to give this a try!



 *Aquolina needs to make Pink Sugar available to the U.K. - Postage and packing costs a fortune!!! "
B0006DRYP0:fantasic:harmony's_grammy,B0006DRYP0,Ojon Ultra Hydrating Conditioner: Beauty,beauty,3 of 5,5.0,FANTASIC,"March 10, 2005",Harmony's Grammy,Salem Or  USA,Go read the review I wrote on the shampoo the same goes for this product. Cheaper at QVC then Amazon like all the other 30 or so products I have shopped around for in the last 6 months. Go back into the stores people you will find prices cheaper than at Amazon!!!
"B00023IYY4:bought_on_whim_&_love_it!:l._nevling_""lln""",B00023IYY4,LOLITA LEMPICKA For Women By LOLITA LEMPICKA eau de parfum: Beauty: Lolita Lempicka,beauty,1 of 1,5.0,Bought on whim & love it!,"September 21, 2006","L. Nevling ""LLN""",Central PA,"I purchased this after reading the reviews. I had never heard of it, let alone tested it. I had some gift certificates & thought I'll be impulsive. ~ When I first opened it I thought ""oh no, this is going to be heady (or strong)"".. but it seemed to 'change within seconds upon application, and got even better as it settled. My daughter wears vera wang princess, and she, too, loves Lolita. It's my newest fav & a possible signature scent for me. Will def. buy again"
B0009HKPAO:best_waterproof_eyeliner_ever!:k._satterlee,B0009HKPAO,Lord & Berry Smudgeproof Eyeliner: Beauty,beauty,17 of 17,5.0,Best waterproof eyeliner ever!,"September 27, 2005",K. Satterlee,"Alhambra, CA","I have been looking for this eyeliner for years!  Ever since they stopped carrying it at Rite-Aid I have been on a quest to find the perfect waterproof eyeliner to replace the 2.99 lord and berry one.  I even tried expensive brands like mac and clinique with no such luck.  This eyeliner is great for women who like to line their inner eye, it goes on smooth and dark and stays put until you wash it off"
"B00023EMAY:my_favorite:a._adams_""business_executive""",B00023EMAY,Almond Cold Cream Bath Soap: Beauty,beauty,0 of 1,4.0,My Favorite,"July 25, 2004","A. Adams ""Business Executive""","MO, USA","of all the other Caswell-Massey scents I've tried, some are kind of old fashioned smelling.  High quality soaps in luxurious packaging.  Not as long lasting as some other triple milled soaps I've tried"
"B000K793SI:amazing_grace_how_sweet_the_scent_!!!:l._eubanks_""lori_eubanks""",B000K793SI,Philosophy Amazing Grace To Go: Beauty,beauty,1 of 1,5.0,amazing grace how sweet the scent !!!,"March 12, 2007","L. Eubanks ""lori eubanks""",texas,very paticular about how i smell. dont just wear anything on my skin. but this fragrance is just what a person like me would wear. i so recommend this lovely fragrance to those women who so enjoy having the sweeetest smell flowing from their skin. love this fragrance
"B0006IC3C4:my_favorite_soap!_:melissa_baker_""niftynoodle""",B0006IC3C4,Pure Fiji Spa Coconut Soap - 3.5 oz. - Pineapple: Beauty,beauty,1 of 1,5.0,My favorite soap! ,"January 22, 2007","Melissa Baker ""NiftyNoodle""","Salem, OR United States","The resort we stayed at in Fiji (Maravu, on the island of Taveuni - also highly recommended) used Pure Fiji products in their bures, and I fell in love with this pineapple soap.  We showered outdoors and the smell and feel will always remind me of our honeymoon.  I brought some of this soap back in my luggage but it was lost somehow, so I just had to buy some!  We did get some of the shampoo and conditioner samples which also smell wonderful!  Mmmm.."
"B0001XDU2Q:great_cleanser,_but_try_the_algae_cleanser_first.:mrpuddles",B0001XDU2Q,Anthony Logistics Glycolic Facial Cleanser 8oz: Beauty,beauty,3 of 3,4.0,"Great cleanser, but try the algae cleanser first.","April 19, 2005",MrPuddles,Texas,"This is a great cleaner, but I'd suggest getting the Anthony Algae cleanser first.  This glycolic facial cleaner does prep your face for a good shave, but overdries.  It is not suggested for those who have dry skin or acne problems"
"B0006PLP8K:love_this_item!!!!:rc_""thick_and_lovely_lashes""",B0006PLP8K,Tweezerman Sepralash Deluxe Comb: Beauty,beauty,1 of 1,5.0,Love this item!!!!,"October 4, 2005","RC ""Thick and Lovely Lashes""","Montclair, NJ","This is a replacement for one I bought ten years ago!  I cannot put on mascara without my sepralash.  I give them out as gifts.  I panicked when the teeth finally fell out of my last one.  (I used it to death).  Ladies, don't put on lashes without one"
B000ELWZF8:heaven_in_a_lemon!:mary_ann_tremmel,B000ELWZF8,"philosophy frozen lemon custard shampoo, shower gel, and bubble bath: Beauty",beauty,5 of 5,5.0,HEAVEN IN A LEMON!,"June 26, 2006",Mary Ann Tremmel,,"I LOVE THIS SHAMPOO!  It smells wonderful, is rich and thick and always wakes me up in my morning shower. I have tried quite a few of the Philosophy 3 in one products - and this is one of my favorites"
"B000ELWZF8:yummy!!:crazybytch_""crazybytch""",B000ELWZF8,"philosophy frozen lemon custard shampoo, shower gel, and bubble bath: Beauty",beauty,5 of 5,4.0,Yummy!!,"April 12, 2006","CrazyBytch ""CrazyBytch""",,"This stuff smells just like philosophy's handmade hand cream but not as strong, that's why I took one point off. It has a light, sweet lemon scent with a vanilla background. Of course it's is wonderful as a shampoo and body gell just like all the other philosophy 3-1's. If it where stronger scented it would be my favorite"
B000ELWZF8:love_this_stuff!:tracie_barnthouse,B000ELWZF8,"philosophy frozen lemon custard shampoo, shower gel, and bubble bath: Beauty",beauty,7 of 9,5.0,Love this stuff!,"March 15, 2006",Tracie Barnthouse,"Guam, USA","I use this purely as shower gel/cleanser and absolutely love it.  The smell is great - not too overpowering and really perks me up in the morning.  It reminds me of the lemonade stands I used to have as a kid.  Easily one of my favorite Philosophy fragrances.  I also recommend ""Falling in Love,"" and ""Strawberry Daquiri.""  In fact, I don't think you could go wrong with any Philosophy products! "
"B000ELWZF8:yummy:tsukiko_""tea-loving_moon_child""",B000ELWZF8,"philosophy frozen lemon custard shampoo, shower gel, and bubble bath: Beauty",beauty,6 of 7,4.0,Yummy,"March 1, 2006","Tsukiko ""tea-loving moon child""","Cincinnati, Ohio",I am impressed with this new scent by philosophy. It seems just like lemon pudding that my mom likes so well. Definitely a new fave
"B0002DL2A2:clean_and_light..._perfect_for_daywear.:c._hohnholt_""bookhappymom""",B0002DL2A2,Happy by Clinique for Women 3.4 oz Perfume Spray: Beauty,beauty,2 of 2,5.0,Clean and light... perfect for daywear.,"November 7, 2006","C. Hohnholt ""BookHappyMom""","Kearney, NE","I received a free sample during ""Clinique days"" at my local department store.  I wore it the next day to work and received several compliments on how ""clean"" and ""light"" it smelled.  Two coworkers even went out within the next week and purchased some for themselves.  It is perfect for a light, clean scent during the day... to wear to work, or a day out with friends or that special someone.  It smells wonderful, but not as though you are trying too hard.  Perfect"
"B0002DL2A2:a_subtle,_young_scent.:holly_kennedy",B0002DL2A2,Happy by Clinique for Women 3.4 oz Perfume Spray: Beauty,beauty,1 of 1,5.0,"A subtle, young scent.","December 8, 2005",Holly Kennedy,,"The citrus touch in this perfume keeps it from being flowery, and potentially old ladyish.  It is not too strong even at first application, but wears quite well.  You will not feel as though you are wearing perfume; it seems far too light for that.  I would certainly recommend it for its versatility, as well"
"B0002DL2A2:oh_so_perfect!:veronica_lake_""missy""",B0002DL2A2,Happy by Clinique for Women 3.4 oz Perfume Spray: Beauty,beauty,3 of 4,5.0,Oh So Perfect!,"September 24, 2005","Veronica Lake ""Missy""",,It's a lovely light refreshing perfume. Lovely for daywear. Loves it guys
B0002DL2A2:yummy_scent!:sleepiest1,B0002DL2A2,Happy by Clinique for Women 3.4 oz Perfume Spray: Beauty,beauty,5 of 5,5.0,Yummy scent!,"July 29, 2004",Sleepiest1,"Brisbane, QLD Australia","I love this perfume because it really lifts my mood.  I always thought of it as a little more citrus-y, but it's just a very fun perfume.  It's also nice because it's fun and flirty but still mature in a young professional type of way--if that makes any sense.  Ultimately, it's a great perfume, and I wear it almost daily"
B0002F1SP4:wonderful_product!:s._crone,B0002F1SP4,Estee Lauder DayWear Plus Cream: Beauty,beauty,2 of 2,4.0,Wonderful Product!,"October 16, 2006",S. Crone,"Thomasville, NC USA","     This product is wonderful for individuals with very dry skin. I usually apply this cream right before I put my foundation on and it works very well together.  It leaves my skin feeling very moist without it being sticky.  In addition to that, it's got a luscious cucumber smell to it.  I would highly reccomend this product to those who are seeking to get rid their ""Moisture Thirsting"" skin.  *Although it may be alittle costly, it will last you about 4 months~    "
B00068O818:all_time_favorite:susan_fleming,B00068O818,philosophy falling in love gift set (2-piece): Beauty,beauty,6 of 7,5.0,All Time Favorite,"October 12, 2005",Susan Fleming,"Hereford, AZ  USA","I have Amazing Grace, Pure Grace, Baby Grace and Falling in Love.  These are the only scents I use now.  But Falling in Love was a bigger bottle than the other three and I'm almost out of it.  This is the best I've ever smelled."
"B00068O818:luv,_luv,_luv_this_fragrance:msnay_""pounkake""",B00068O818,philosophy falling in love gift set (2-piece): Beauty,beauty,11 of 11,4.0,"Luv, Luv, Luv This Fragrance","June 8, 2005","MsNay ""Pounkake""","Baltimore, MD",I absolutely love this fragrance.  I like and use a lot of Philosophy products.  The only problem I have is that it doesn't last long.  When I do put it on I get a lot of compliments when it's fresh
B00068O818:totally_love_it!!:s._dixson,B00068O818,philosophy falling in love gift set (2-piece): Beauty,beauty,13 of 13,5.0,Totally love it!!,"October 5, 2004",S. Dixson,"Bossier City, La","I really love this gift set..you will smell sooo yummy!!  At first when I put it on it smelled so familiar, then my husband and I decided it reminds us of sweet cotton candy..we love it!  Although now I am getting hooked on Amazing Grace...also a familiar, clean, fresh, scent. Philosophy is great"
B00021DKU4:evian_spray_is_fabulous:jessica_davila,B00021DKU4,Evian Travel Trio: Beauty,beauty,,5.0,Evian Spray is fabulous,"February 21, 2007",Jessica Davila,,"I have used these for years, and when I run out, my skin knows and shows the difference.  I have super sensitive skin that tends to become red and itchy when exposed to any kind of change in weather....cold or hot.  I carry these in my purse, and have them stashed all over the house....misting my face many times a day....voila....clear and moisterized skin!  They really do work wonders on sensitive facial skin, and they keep mine from being red and itchy, which makes me very happy"
"B00021DKU4:evian_spray:laborer_""laborer""",B00021DKU4,Evian Travel Trio: Beauty,beauty,,5.0,Evian spray,"July 14, 2006","laborer ""laborer""",texas,These are just great for cooling of quickly without a sticky feeling...unable to find them in the stores. 
"B00021DKU4:excellent_product,_but_hard_to_find_in_stores!:ca",B00021DKU4,Evian Travel Trio: Beauty,beauty,,5.0,"Excellent product, but hard to find in stores!","July 4, 2006",Ca,USA,"Love this for hot summer days, dry winter days and hot flashes :) A must have for catching the vapors also good when out in the sun.."
B0001LVX2C:great_smudge-proof_mascara:a_customer,B0001LVX2C,Blinc Kiss Me Mascara: Beauty,beauty,2 of 2,4.0,Great smudge-proof mascara,"July 30, 2006",a customer,Phoenix AZ,"I don't have excessively oily skin, but I've never been able to wear mascara without smudging.  Waterproof, smudgeproof, expensive, drugstore, you name it I've tried it.  Every single one left dark shadows under my eyes within 2 or 3 hours.  I'd given up on mascara completely, but thought I'd try one more time with this (with the money back guarantee from spalook, what's the risk?)

This mascara lives up to it's name as smudge-proof.  Even wearing sunscreen on my under-eye area, it doesn't transfer.  Even in 100+ deg Phoenix heat, it stays.  I *love* it for this reason.  It also comes off easily at night; no problems there.

However, I'm giving it only 4 stars because it does flake a little throughout the day.  Not a lot, and not enough to make me stop using it (the first truly smudge-proof mascara I've found), but it is there.  Since it's advertised as smudge and flake-proof, I can't give it the full 5 stars"
B0001LVX2C:marvelous:enchantress_of_numbers,B0001LVX2C,Blinc Kiss Me Mascara: Beauty,beauty,7 of 7,5.0,Marvelous,"September 2, 2005",enchantress of numbers,"Annandale, VA United States","Ever wished you could rub your eyes while you're wearing your make up?  Now you can.  You can't be rubbing at your eyes too much or it will start to flake off, but this mascara takes quite a beating before it will budge and will never, ever smudge.  One might be led to believe this means it is difficult to remove at night, but all you need to remove it is water.  This stuff is practically worth getting just to ponder the chemistry involved"
B0001LVX2C:great_mascara!:h._v._schultz,B0001LVX2C,Blinc Kiss Me Mascara: Beauty,beauty,12 of 12,4.0,Great mascara!,"September 21, 2004",H. V. Schultz,"Burbank, CA","This mascara is great, it's easy to remove with a little warm water, but the best thing about it is that it won't give you 'racoon eyes'. There's no dis-coloration of the skin around the eyes. It also keeps looking great all through the day, no need to re-apply it.
The only reason I am not giving it 5 stars is, that even though they come in different colors, they all look more black than colored when dry. So the color doesn't stand out enough.
Still, I can highly recommend it"
B000CDRB7U:fairly_good_:-l:little_miss_cutey,B000CDRB7U,Philosophy Hope In A Jar For Dry/Sensitive Skin 2oz: Beauty,beauty,2 of 2,4.0,Fairly good :-l,"May 20, 2006",Little Miss Cutey,"Melbourne,  Australia","Philosophy products are very eye catching.  Their smart, clean looking bottles and the cool names given to each.  I work with skin care products and don't always believe what they claim.  There are usually far too many claims to be made that simply can't be done to someones skin.  
This product however, is pretty good.  It's a fairly good moisturiser that could honestly sell for less considering the cost of the product, but it does do the job it promises.  The only problem I have with it, is that for someone with sensitive skin, there is far too much frangrant extracts in here.  It cannot be good for sensitive skin.  I'd recommend this to Dry skin people only"
B000CDRB7U:finally!:j._provost,B000CDRB7U,Philosophy Hope In A Jar For Dry/Sensitive Skin 2oz: Beauty,beauty,3 of 3,5.0,FINALLY!,"February 8, 2006",J. Provost,"Portland, OR United States","I have suffered from rosacia for the past nine years. As I was fairly young to be starting through a change of life, I had no idea what was causing my complexion problems. Not understanding (or expecting)what was happening to my skin, I made many many mistakes during the first year or so, trying to remedy the symptoms with countless products formulated more for adult acne or aging tired skin, bad idea. If you have rosacea or very sensitive skin, you know that sometimes it seems that all you need do is touch your skin the wrong way and you break out, let alone slathering some chemically based, perfumed, or exfoliating (ground pits and the like) product on your face. This becomes especially discouraging when you are also beginning to see the normal signs of aging but sensitivities won't allow you to take advantage of some of the great treatments out there to nourish your skin and stay a step ahead of the wrinkles, not to mention feeling starved for the moisture which is the real key to younger, healthy looking skin. After awhile I was afraid to try anything else, so I just stopped. I washed my face gently and left it at that. Well it only got worse and I felt like a dried up prune. Enter Philosophy hope in a jar for dry sensitive skin. It's as if this product was made just for me. Now instead of people asking me ""what's wrong with your face?"" they ask, ""what type of skincare do you use?"" Since I've been using The Philosophy skin care line, I find I guite often feel comfortable going out without makeup, something I had rarely done since my twenties. Since sun protection is so important, Philosophy offers a product called, When hope is not enough with spf 20 for daytime which comes in a bottle, but I have found that my skin responds much better to the Hope in a jar-dry sensitive formula, then followed by Philosophy's seperate sunsreen called Shelter-spf 15. This is because ""Shelter"" does not contain vitamin C or peptides and has a slightly lower concentration of sunscreens, contrary to the spf-20 moisurizer combo. You may be able to get by with the combination product and save a few bucks, but the aforementioned ingredients in it do not agree with my sensitivities, especially the vitamin C. As for the much needed exfoliation dilemma, try philosophy's, Micro-delivery peel pads or their ""Peel kit"" both are soothing and non-abrasive. Hope this helps and enjoy your new skin!"
